code,name,theme1,theme2,theme3,theme4,theme5,theme6,theme7,theme8,theme9,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24
097230,한진중공업,방위산업/전쟁 및 테러,조선,GTX(수도권 광역급행철도),LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,
214430,아이쓰리시스템,방위산업/전쟁 및 테러,자율주행차,의료기기,,,,,,,,,,,,,,,,,,,,,
079550,LIG넥스원,방위산업/전쟁 및 테러,우주항공산업,항공기부품,,,,,,,,,,,,,,,,,,,,,
014200,광림,방위산업/전쟁 및 테러,재난/안전(지진 등),,,,,,,,,,,,,,,,,,,,,,
010280,쌍용정보통신,방위산업/전쟁 및 테러,정치/인맥(정세균),SI(시스템통합),,,,,,,,,,,,,,,,,,,,,
042370,비츠로테크,방위산업/전쟁 및 테러,전력설비,핵융합에너지,우주항공산업,원자력발전소 해체,철도,,,,,,,,,,,,,,,,,,
215090,이디티,방위산업/전쟁 및 테러,원자력발전,항공기부품,,,,,,,,,,,,,,,,,,,,,
032820,우리기술,방위산업/전쟁 및 테러,원자력발전,수자원(양적/질적 개선),원자력발전소 해체,철도,풍력에너지,,,,,,,,,,,,,,,,,,
361390,제노코,방위산업/전쟁 및 테러,2021 상반기 신규상장,우주항공산업,,,,,,,,,,,,,,,,,,,,,
042510,라온시큐어,백신여권,블록체인,바이오인식(생체인식),보안주(정보),삼성페이,인터넷은행,핀테크(FinTech),,,,,,,,,,,,,,,,,
012750,에스원,보안주(물리),스마트홈(홈네트워크),MVNO(가상이동통신망사업자),,,,,,,,,,,,,,,,,,,,,
094840,슈프리마에이치큐,보안주(물리),지주사,,,,,,,,,,,,,,,,,,,,,,
092600,앤씨앤,보안주(물리),시스템반도체,자율주행차,차량용블랙박스,CCTV＆DVR,,,,,,,,,,,,,,,,,,,
039010,현대에이치티,보안주(물리),음성인식,스마트홈(홈네트워크),,,,,,,,,,,,,,,,,,,,,
019490,하이트론,보안주(물리),CCTV＆DVR,,,,,,,,,,,,,,,,,,,,,,
006140,피제이전자,보안주(물리),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
143160,아이디스,보안주(물리),CCTV＆DVR,,,,,,,,,,,,,,,,,,,,,,
139050,시티랩스,보안주(물리),블록체인,CCTV＆DVR,,,,,,,,,,,,,,,,,,,,,
087600,픽셀플러스,보안주(물리),카메라모듈/부품,,,,,,,,,,,,,,,,,,,,,,
214870,뉴지랩파마,보안주(물리),코로나19(나파모스타트),코로나19(진단/치료제/백신 개발 등),콜드체인(저온 유통),CCTV＆DVR,,,,,,,,,,,,,,,,,,,
236200,슈프리마,보안주(물리),바이오인식(생체인식),,,,,,,,,,,,,,,,,,,,,,
264850,이랜시스,보안주(물리),정치/인맥(윤석열),,,,,,,,,,,,,,,,,,,,,,
356890,싸이버원,보안주(물리),2021 상반기 신규상장,보안주(정보),,,,,,,,,,,,,,,,,,,,,
303530,이노뎁,보안주(물리),2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,
086900,메디톡스,보톡스(보툴리눔톡신),,,,,,,,,,,,,,,,,,,,,,,
145020,휴젤,보톡스(보툴리눔톡신),,,,,,,,,,,,,,,,,,,,,,,
243070,휴온스,보톡스(보툴리눔톡신),제약업체,코로나19(진단/치료제/백신 개발 등),건강기능식품,코로나19(덱사메타손),코로나19(진단키트),,,,,,,,,,,,,,,,,,
109740,디에스케이,보톡스(보툴리눔톡신),LCD장비,,,,,,,,,,,,,,,,,,,,,,
214450,파마리서치,보톡스(보툴리눔톡신),U-Healthcare(원격진료),의료기기,,,,,,,,,,,,,,,,,,,,,
084110,휴온스글로벌,보톡스(보툴리눔톡신),지주사,코로나19(스푸트니크V),,,,,,,,,,,,,,,,,,,,,
216080,제테마,보톡스(보툴리눔톡신),의료기기,,,,,,,,,,,,,,,,,,,,,,
256840,한국비엔씨,보톡스(보툴리눔톡신),코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),마리화나(대마),의료기기,,,,,,,,,,,,,,,,,,,
018260,삼성에스디에스,블록체인,사물인터넷,IT 대표주,SI(시스템통합),4차산업 수혜주,스마트팩토리(스마트공장),클라우드 컴퓨팅,,,,,,,,,,,,,,,,,
039420,케이엘넷,블록체인,사물인터넷,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,
041460,한국전자인증,블록체인,사물인터넷,보안주(정보),인터넷은행,지능형로봇/인공지능(AI),토스 관련주,핀테크(FinTech),,,,,,,,,,,,,,,,,
950110,SBI핀테크솔루션즈,블록체인,전자결제(전자화폐),핀테크(FinTech),,,,,,,,,,,,,,,,,,,,,
150900,파수,블록체인,보안주(정보),재택근무/스마트워크,,,,,,,,,,,,,,,,,,,,,
003550,LG,블록체인,지주사,스마트팩토리(스마트공장),,,,,,,,,,,,,,,,,,,,,
034730,SK,블록체인,수소차(연료전지/부품/충전소 등),조림사업,지주사,SI(시스템통합),4차산업 수혜주,스마트팩토리(스마트공장),클라우드 컴퓨팅,핀테크(FinTech),LNG(액화천연가스),RFID(NFC 등),,,,,,,,,,,,,
203650,드림시큐리티,블록체인,4차산업 수혜주,바이오인식(생체인식),보안주(정보),삼성페이,인터넷은행,카카오뱅크 관련주,,,,,,,,,,,,,,,,,
027830,대성창투,블록체인,창투사,크래프톤 관련주,4차산업 수혜주,두나무 관련주,일자리(취업),,,,,,,,,,,,,,,,,,
054920,한컴위드,블록체인,모바일콘텐츠(스마트폰/태블릿PC),보안주(정보),인터넷은행,핀테크(FinTech),,,,,,,,,,,,,,,,,,,
053350,이니텍,블록체인,보안주(정보),삼성페이,인터넷은행,핀테크(FinTech),,,,,,,,,,,,,,,,,,,
131090,시큐브,블록체인,바이오인식(생체인식),보안주(정보),인터넷은행,핀테크(FinTech),,,,,,,,,,,,,,,,,,,
085910,네오티스,블록체인,자동차부품,PCB(FPCB 등),전기차,,,,,,,,,,,,,,,,,,,,
192250,케이사인,블록체인,사물인터넷,보안주(정보),삼성페이,클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,
000700,유수홀딩스,블록체인,지주사,,,,,,,,,,,,,,,,,,,,,,
286940,롯데정보통신,블록체인,SI(시스템통합),4차산업 수혜주,,,,,,,,,,,,,,,,,,,,,
112040,위메이드,블록체인,게임,모바일게임(스마트폰),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,
010130,고려아연,비철금속,환율하락 수혜,,,,,,,,,,,,,,,,,,,,,,
021050,서원,비철금속,,,,,,,,,,,,,,,,,,,,,,,
025820,이구산업,비철금속,,,,,,,,,,,,,,,,,,,,,,,
012800,대창,비철금속,그래핀,,,,,,,,,,,,,,,,,,,,,,
000300,대유플러스,비철금속,자동차부품,콜드체인(저온 유통),탄소나노튜브(CNT),전기차,,,,,,,,,,,,,,,,,,,
009520,포스코엠텍,비철금속,북한 광물자원개발,,,,,,,,,,,,,,,,,,,,,,
008350,남선알미늄,비철금속,자동차부품,정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,
000670,영풍,비철금속,아이폰,,,,,,,,,,,,,,,,,,,,,,
004560,현대비앤지스틸,비철금속,철강 중소형,,,,,,,,,,,,,,,,,,,,,,
009190,대양금속,비철금속,,,,,,,,,,,,,,,,,,,,,,,
018470,조일알미늄,비철금속,,,,,,,,,,,,,,,,,,,,,,,
081150,티플랙스,비철금속,희귀금속(희토류 등),북한 광물자원개발,,,,,,,,,,,,,,,,,,,,,
037760,쎄니트,비철금속,시멘트/레미콘,영화,,,,,,,,,,,,,,,,,,,,,
060480,국일신동,비철금속,정치/인맥(황교안),,,,,,,,,,,,,,,,,,,,,,
015890,태경산업,비철금속,LED,,,,,,,,,,,,,,,,,,,,,,
186230,그린플러스,비철금속,,,,,,,,,,,,,,,,,,,,,,,
069460,대호에이엘,비철금속,철도,,,,,,,,,,,,,,,,,,,,,,
094280,효성ITX,사물인터넷,삼성페이,스마트팩토리(스마트공장),재택근무/스마트워크,클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,
040160,누리플렉스,사물인터넷,NI(네트워크통합),스마트그리드(지능형전력망),스마트홈(홈네트워크),화폐/금융자동화기기(디지털화폐 등),RFID(NFC 등),,,,,,,,,,,,,,,,,,
117670,알파홀딩스,사물인터넷,시스템반도체,전기차,,,,,,,,,,,,,,,,,,,,,
038680,에스넷,사물인터넷,정치/인맥(안철수),NI(네트워크통합),4차산업 수혜주,보안주(정보),스마트홈(홈네트워크),RFID(NFC 등),,,,,,,,,,,,,,,,,
038620,위즈코프,사물인터넷,정치/인맥(윤석열),SI(시스템통합),RFID(NFC 등),,,,,,,,,,,,,,,,,,,,
042500,링네트,사물인터넷,정치/인맥(안철수),NI(네트워크통합),재택근무/스마트워크,,,,,,,,,,,,,,,,,,,,
015710,코콤,사물인터넷,음성인식,스마트그리드(지능형전력망),스마트홈(홈네트워크),CCTV＆DVR,,,,,,,,,,,,,,,,,,,
131970,테스나,사물인터넷,시스템반도체,,,,,,,,,,,,,,,,,,,,,,
060230,이그잭스,사물인터넷,정치/인맥(윤석열),삼성페이,RFID(NFC 등),,,,,,,,,,,,,,,,,,,,
045660,에이텍,사물인터넷,정치/인맥(이재명),,,,,,,,,,,,,,,,,,,,,,
131220,대한과학,사물인터넷,콜드체인(저온 유통),,,,,,,,,,,,,,,,,,,,,,
200710,에이디테크놀로지,사물인터넷,시스템반도체,,,,,,,,,,,,,,,,,,,,,,
056080,유진로봇,사물인터넷,엔젤산업,자율주행차,캐릭터상품,DMZ 평화공원,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,
078890,가온미디어,사물인터넷,음성인식,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,
060570,드림어스컴퍼니,사물인터넷,여름,음원/음반,4차산업 수혜주,,,,,,,,,,,,,,,,,,,,
049480,오픈베이스,사물인터넷,정치/인맥(안철수),정치/인맥(최재형),탄소나노튜브(CNT),NI(네트워크통합),4차산업 수혜주,보안주(정보),스마트팩토리(스마트공장),지능형로봇/인공지능(AI),,,,,,,,,,,,,,,
032750,삼진,사물인터넷,,,,,,,,,,,,,,,,,,,,,,,
036690,코맥스,사물인터넷,음성인식,스마트홈(홈네트워크),클라우드 컴퓨팅,CCTV＆DVR,,,,,,,,,,,,,,,,,,,
054940,엑사이엔씨,사물인터넷,그래핀,휴대폰부품,,,,,,,,,,,,,,,,,,,,,
054630,에이디칩스,사물인터넷,시스템반도체,콜드체인(저온 유통),4차산업 수혜주,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,
039570,HDC아이콘트롤스,사물인터넷,스마트홈(홈네트워크),철도,,,,,,,,,,,,,,,,,,,,,
032830,삼성생명,생명보험,,,,,,,,,,,,,,,,,,,,,,,
088350,한화생명,생명보험,인터넷은행,,,,,,,,,,,,,,,,,,,,,,
082640,동양생명,생명보험,,,,,,,,,,,,,,,,,,,,,,,
003690,코리안리,생명보험,손해보험,,,,,,,,,,,,,,,,,,,,,,
085620,미래에셋생명,생명보험,,,,,,,,,,,,,,,,,,,,,,,
092460,한라IMS,선박평형수 처리장치,조선기자재,LED,,,,,,,,,,,,,,,,,,,,,
014470,부방,선박평형수 처리장치,,,,,,,,,,,,,,,,,,,,,,,
313760,윌링스,선박평형수 처리장치,밥솥,전력저장장치(ESS),태양광에너지,,,,,,,,,,,,,,,,,,,,
004170,신세계,소매유통,면세점,백화점,,,,,,,,,,,,,,,,,,,,,
023530,롯데쇼핑,소매유통,백화점,영화,홈쇼핑,,,,,,,,,,,,,,,,,,,,
069960,현대백화점,소매유통,면세점,백화점,,,,,,,,,,,,,,,,,,,,,
057050,현대홈쇼핑,소매유통,홈쇼핑,,,,,,,,,,,,,,,,,,,,,,
028150,GS홈쇼핑,소매유통,홈쇼핑,,,,,,,,,,,,,,,,,,,,,,
006370,대구백화점,소매유통,정치/인맥(황교안),백화점,,,,,,,,,,,,,,,,,,,,,
008770,호텔신라,소매유통,면세점,,,,,,,,,,,,,,,,,,,,,,
139480,이마트,소매유통,편의점,,,,,,,,,,,,,,,,,,,,,,
019010,베뉴지,소매유통,골프,백화점,,,,,,,,,,,,,,,,,,,,,
035080,인터파크,소매유통,여행,,,,,,,,,,,,,,,,,,,,,,
037710,광주신세계,소매유통,백화점,,,,,,,,,,,,,,,,,,,,,,
067830,세이브존I&C,소매유통,,,,,,,,,,,,,,,,,,,,,,,
119860,다나와,소매유통,,,,,,,,,,,,,,,,,,,,,,,
071840,롯데하이마트,소매유통,여름,황사/미세먼지,,,,,,,,,,,,,,,,,,,,,
007070,GS리테일,소매유통,편의점,인터넷은행,,,,,,,,,,,,,,,,,,,,,
138250,엔에스쇼핑,소매유통,홈쇼핑,,,,,,,,,,,,,,,,,,,,,,
282330,BGF리테일,소매유통,편의점,,,,,,,,,,,,,,,,,,,,,,
069920,아이에스이커머스,소매유통,,,,,,,,,,,,,,,,,,,,,,,
000810,삼성화재,손해보험,,,,,,,,,,,,,,,,,,,,,,,
001450,현대해상,손해보험,,,,,,,,,,,,,,,,,,,,,,,
005830,DB손해보험,손해보험,,,,,,,,,,,,,,,,,,,,,,,
000060,메리츠화재,손해보험,,,,,,,,,,,,,,,,,,,,,,,
000370,한화손해보험,손해보험,,,,,,,,,,,,,,,,,,,,,,,
000400,롯데손해보험,손해보험,,,,,,,,,,,,,,,,,,,,,,,
000540,흥국화재,손해보험,정치/인맥(황교안),,,,,,,,,,,,,,,,,,,,,,
018880,한온시스템,수소차(연료전지/부품/충전소 등),자동차부품,자동차 대표주,전기차,,,,,,,,,,,,,,,,,,,,
081000,일진다이아,수소차(연료전지/부품/충전소 등),,,,,,,,,,,,,,,,,,,,,,,
023900,풍국주정,수소차(연료전지/부품/충전소 등),"주류업(주정, 에탄올 등)",,,,,,,,,,,,,,,,,,,,,,
012340,뉴인텍,수소차(연료전지/부품/충전소 등),전기차,태양광에너지,,,,,,,,,,,,,,,,,,,,,
023800,인지컨트롤스,수소차(연료전지/부품/충전소 등),자동차부품,남북경협,전기차,,,,,,,,,,,,,,,,,,,,
009320,대우부품,수소차(연료전지/부품/충전소 등),자동차부품,,,,,,,,,,,,,,,,,,,,,,
041930,동아화성,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
215360,우리산업,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
013870,지엠비코리아,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
033530,세종공업,수소차(연료전지/부품/충전소 등),온실가스(탄소배출권),자동차부품,,,,,,,,,,,,,,,,,,,,,
012330,현대모비스,수소차(연료전지/부품/충전소 등),스마트카(SMART CAR),음성인식,자동차부품,자율주행차,자동차 대표주,전기차,차량용블랙박스,,,,,,,,,,,,,,,,
033290,코웰패션,수소차(연료전지/부품/충전소 등),패션/의류,,,,,,,,,,,,,,,,,,,,,,
120110,코오롱인더,수소차(연료전지/부품/충전소 등),패션/의류,폴더블폰,플렉서블 디스플레이,화학섬유,LCD 부품/소재,두나무 관련주,석유화학,타이어,,,,,,,,,,,,,,,
053700,삼보모터스,수소차(연료전지/부품/충전소 등),자동차부품,자율주행차,전기차,,,,,,,,,,,,,,,,,,,,
011320,유니크,수소차(연료전지/부품/충전소 등),자동차부품,,,,,,,,,,,,,,,,,,,,,,
336260,두산퓨얼셀,수소차(연료전지/부품/충전소 등),,,,,,,,,,,,,,,,,,,,,,,
126880,제이엔케이히터,수소차(연료전지/부품/충전소 등),,,,,,,,,,,,,,,,,,,,,,,
144620,코오롱머티리얼,수소차(연료전지/부품/충전소 등),화학섬유,,,,,,,,,,,,,,,,,,,,,,
037370,EG,수소차(연료전지/부품/충전소 등),희귀금속(희토류 등),,,,,,,,,,,,,,,,,,,,,,
011230,삼화전자,수소차(연료전지/부품/충전소 등),희귀금속(희토류 등),전기차,,,,,,,,,,,,,,,,,,,,,
080470,성창오토텍,수소차(연료전지/부품/충전소 등),자동차부품,황사/미세먼지,전기차,,,,,,,,,,,,,,,,,,,,
009680,모토닉,수소차(연료전지/부품/충전소 등),자동차부품,,,,,,,,,,,,,,,,,,,,,,
066590,우수AMS,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
078130,국일제지,수소차(연료전지/부품/충전소 등),그래핀,제지,,,,,,,,,,,,,,,,,,,,,
010770,평화홀딩스,수소차(연료전지/부품/충전소 등),지주사,,,,,,,,,,,,,,,,,,,,,,
014910,성문전자,수소차(연료전지/부품/충전소 등),정치/인맥(황교안),전기차,,,,,,,,,,,,,,,,,,,,,
000430,대원강업,수소차(연료전지/부품/충전소 등),자동차부품,,,,,,,,,,,,,,,,,,,,,,
038870,에코바이오,수소차(연료전지/부품/충전소 등),온실가스(탄소배출권),,,,,,,,,,,,,,,,,,,,,,
298040,효성중공업,수소차(연료전지/부품/충전소 등),원자력발전,전력설비,전력저장장치(ESS),풍력에너지,,,,,,,,,,,,,,,,,,,
092780,동양피스톤,수소차(연료전지/부품/충전소 등),자동차부품,,,,,,,,,,,,,,,,,,,,,,
234100,세원,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
038880,아이에이,수소차(연료전지/부품/충전소 등),스마트카(SMART CAR),시스템반도체,자율주행차,전기차,,,,,,,,,,,,,,,,,,,
288620,에스퓨얼셀,수소차(연료전지/부품/충전소 등),,,,,,,,,,,,,,,,,,,,,,,
095910,에스에너지,수소차(연료전지/부품/충전소 등),태양광에너지,,,,,,,,,,,,,,,,,,,,,,
013570,디와이,수소차(연료전지/부품/충전소 등),자동차부품,지주사,,,,,,,,,,,,,,,,,,,,,
019540,일지테크,수소차(연료전지/부품/충전소 등),日 수출 규제(국산화 등),자동차부품,,,,,,,,,,,,,,,,,,,,,
298050,효성첨단소재,수소차(연료전지/부품/충전소 등),자동차부품,타이어,,,,,,,,,,,,,,,,,,,,,
122350,삼기,수소차(연료전지/부품/충전소 등),자동차부품,전기차,,,,,,,,,,,,,,,,,,,,,
071970,STX중공업,수소차(연료전지/부품/충전소 등),조선기자재,풍력에너지,,,,,,,,,,,,,,,,,,,,,
004020,현대제철,수소차(연료전지/부품/충전소 등),철강 주요종목,철도,환율하락 수혜,,,,,,,,,,,,,,,,,,,,
145990,삼양사,수소차(연료전지/부품/충전소 등),석유화학,음식료업종,,,,,,,,,,,,,,,,,,,,,
009830,한화솔루션,수소차(연료전지/부품/충전소 등),日 수출 규제(국산화 등),석유화학,태양광에너지,,,,,,,,,,,,,,,,,,,,
298000,효성화학,수소차(연료전지/부품/충전소 등),석유화학,,,,,,,,,,,,,,,,,,,,,,
040350,큐로컴,슈퍼박테리아,,,,,,,,,,,,,,,,,,,,,,,
043200,파루,슈퍼박테리아,태풍 및 장마,메르스 코로나 바이러스,"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),태양광에너지,,,,,,,,,,,,,,,,,,
096530,씨젠,슈퍼박테리아,코로나19(진단/치료제/백신 개발 등),K-뉴딜지수(바이오),"백신/진단시약/방역(신종플루, AI 등)",유전자 치료제/분석,코로나19(진단키트),K-뉴딜지수,,,,,,,,,,,,,,,,,
048530,인트론바이오,슈퍼박테리아,코로나19(진단/치료제/백신 개발 등),"백신/진단시약/방역(신종플루, AI 등)",코로나19(진단키트),,,,,,,,,,,,,,,,,,,,
102460,이연제약,슈퍼박테리아,제약업체,mRNA(메신저 리보핵산),치매,,,,,,,,,,,,,,,,,,,,
063160,종근당바이오,슈퍼박테리아,코로나19(나파모스타트),코로나19(스푸트니크V),건강기능식품,,,,,,,,,,,,,,,,,,,,
141080,레고켐바이오,슈퍼박테리아,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),의료기기,,,,,,,,,,,,,,,,,,,,
204320,만도,스마트카(SMART CAR),자동차부품,자율주행차,전기자전거,자동차 대표주,전기차,,,,,,,,,,,,,,,,,,
087260,모바일어플라이언스,스마트카(SMART CAR),자율주행차,4차산업 수혜주,차량용블랙박스,,,,,,,,,,,,,,,,,,,,
118990,모트렉스,스마트카(SMART CAR),자동차부품,자율주행차,,,,,,,,,,,,,,,,,,,,,
034220,LG디스플레이,스마트폰,아이폰,폴더블폰,플렉서블 디스플레이,IT 대표주,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,
051360,토비스,스마트폰,카지노,LCD 부품/소재,터치패널(스마트폰/태블릿PC),,,,,,,,,,,,,,,,,,,,
052860,아이앤씨,스마트폰,시스템반도체,스마트그리드(지능형전력망),휴대폰부품,,,,,,,,,,,,,,,,,,,,
054450,텔레칩스,스마트폰,시스템반도체,자율주행차,증강현실(AR),휴대폰부품,,,,,,,,,,,,,,,,,,,
